plot_id,species,cover,life_form,site_id,date,time,n_forb_flowers,n_grass_flowers,lidar_scanner_height,woody_height,herb_height,bare_ground_cover,rock_cover,herbivore_signs,notes,plot_number,exclosure_id,setup_id,pair_id,cluster_number,cluster_id,in_or_out,plant_richness_plot,plant_richness_cluster,plant_richness_site,woody_richness_plot,woody_richness_cluster,woody_richness_site,forb_richness_plot,forb_richness_cluster,forb_richness_site,graminoid_richness_plot,graminoid_richness_cluster,graminoid_richness_site
knp_satara_out_16,Ipomoea sinensis,1,Forb,knp_satara_out,22.02.2025,13:47,0,56,95,20,48,10,0,elephant path,"",16,knp_satara,knp_satara,knp_satara_16,6,knp_satara_out_6,outside,6,10,36,1,1,10,2,5,19,3,4,9
pnr_out_9,Ipomoea sinensis,1,Forb,pnr_out,14.02.2025,8:55,19,10,96,280,28.5,25,0,tracks,"",9,pnr,pnr,pnr_9,3,pnr_out_3,outside,13,18,49,4,7,19,7,9,23,2,2,7
knp_roan_in_15,Jasminum stenolobum,1,Shrub,knp_roan_in,26.02.2025,13:28,0,44,92,100,32,10,0,none,moribund layer,15,knp_roan,knp_roan,knp_roan_15,5,knp_roan_in_5,inside,8,13,40,4,5,14,1,4,16,3,4,11
knp_roan_in_5,Jasminum stenolobum,1,Shrub,knp_roan_in,26.02.2025,9:49,16,45,92,160,66,40,0,none,"",5,knp_roan,knp_roan,knp_roan_5,2,knp_roan_in_2,inside,12,18,40,4,7,14,5,6,16,3,5,11
knp_nkuhlu_full_out_18,Justicia flava,1,Forb,knp_nkuhlu_full_out,21.02.2025,11:00,20,27,93,20,40,30,0,2 buffalos,"",18,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_18,6,knp_nkuhlu_full_out_6,outside,12,33,70,1,6,18,7,17,38,4,10,16
knp_nkuhlu_full_out_2,Justicia flava,1,Forb,knp_nkuhlu_full_out,19.02.2025,9:06,26,14,95,400,25,80,0,some paths,"",2,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_2,1,knp_nkuhlu_full_out_1,outside,11,21,70,3,6,18,7,14,38,1,1,16
knp_nkuhlu_full_out_6,Justicia flava,1,Forb,knp_nkuhlu_full_out,19.02.2025,10:45,0,68,94,120,52,20,0,impala at plot,"",6,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_6,2,knp_nkuhlu_full_out_2,outside,15,26,70,6,10,18,3,10,38,6,6,16
pnr_out_1,Justicia flava,1,Forb,pnr_out,14.02.2025,14:22,4,102,95,60,40.8,15,0,small antelope at plot,sprayed herbicide on parthinium nearish plot (>10m),1,pnr,pnr,pnr_1,1,pnr_out_1,outside,10,17,49,2,3,19,5,8,23,3,6,7
pnr_out_16,Justicia flava,1,Forb,pnr_out,14.02.2025,12:19,18,8,94,100,31.2,20,0,"small paths, tree pushed over","",16,pnr,pnr,pnr_16,6,pnr_out_6,outside,11,17,49,3,5,19,6,9,23,2,3,7
pnr_out_17,Justicia flava,1,Forb,pnr_out,14.02.2025,12:46,0,56,94,80,59,5,0,flattened grass,"",17,pnr,pnr,pnr_17,6,pnr_out_6,outside,8,17,49,3,5,19,4,9,23,1,3,7
pnr_out_18,Justicia flava,1,Forb,pnr_out,14.02.2025,12:56,11,16,94,85,36.8,15,0,none,"",18,pnr,pnr,pnr_18,6,pnr_out_6,outside,10,17,49,2,5,19,6,9,23,2,3,7
pnr_out_2,Justicia flava,1,Forb,pnr_out,14.02.2025,14:46,32,46,97,0,38.8,30,0,small antelope at plot,"",2,pnr,pnr,pnr_2,1,pnr_out_1,outside,9,17,49,,,,5,8,23,4,6,7
pnr_out_3,Justicia flava,1,Forb,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
pnr_out_5,Justicia flava,1,Forb,pnr_out,14.02.2025,15:54,1,25,94,200,68.8,20,0,tracks,"",5,pnr,pnr,pnr_5,2,pnr_out_2,outside,4,8,49,1,3,19,2,4,23,1,1,7
pnr_in_7,Justicia protracta,1,Forb,pnr_in,13.02.2025,10:14,2,6,94,500,20,0,0,none,"",7,pnr,pnr,pnr_7,3,pnr_in_3,inside,7,15,31,3,6,14,2,6,11,2,3,7
knp_nkuhlu_full_out_11,Kyphocarpa angustifolia,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:33,70,54,94,25,42,5,0,"path, lots of elephant dung",right next to elephant path,11,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_11,4,knp_nkuhlu_full_out_4,outside,15,29,70,2,5,18,9,15,38,4,9,16
knp_nkuhlu_full_out_15,Kyphocarpa angustifolia,1,Forb,knp_nkuhlu_full_out,19.02.2025,14:30,29,44,92,80,21,50,0,path,"",15,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_15,5,knp_nkuhlu_full_out_5,outside,12,27,70,3,6,18,8,17,38,2,6,16
knp_nkuhlu_full_out_8,Kyphocarpa angustifolia,1,Forb,knp_nkuhlu_full_out,19.02.2025,11:41,17,54,93,100,42,15,0,"path, really (!) old elephant dung","",8,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_8,3,knp_nkuhlu_full_out_3,outside,13,26,70,1,4,18,8,13,38,4,9,16
knp_satara_out_16,Lannea schweinfurthii,1,Shrub,knp_satara_out,22.02.2025,13:47,0,56,95,20,48,10,0,elephant path,"",16,knp_satara,knp_satara,knp_satara_16,6,knp_satara_out_6,outside,6,10,36,1,1,10,2,5,19,3,4,9
knp_satara_out_2,Lannea schweinfurthii,1,Graminoid,knp_satara_out,22.02.2025,9:30,7,10,93,15.6,46,20,0,buffalo,"",2,knp_satara,knp_satara,knp_satara_2,1,knp_satara_out_1,outside,8,13,36,,,,4,7,19,4,5,9
knp_satara_out_3,Lannea schweinfurthii,1,Shrub,knp_satara_out,22.02.2025,9:50,3,19,94,16,61,10,0,buffalo,"",3,knp_satara,knp_satara,knp_satara_3,1,knp_satara_out_1,outside,7,13,36,2,2,10,2,7,19,3,5,9
knp_satara_out_9,Lannea schweinfurthii,1,Shrub,knp_satara_out,22.02.2025,11:40,0,43,92,55,46,5,0,elephant dung,"",9,knp_satara,knp_satara,knp_satara_9,3,knp_satara_out_3,outside,7,15,36,2,6,10,2,3,19,3,6,9
knp_satara_in_2,Lantana rugosa,1,Forb,knp_satara_in,20.02.2025,10:48,2,47,92,70,60,0,0,none,"",2,knp_satara,knp_satara,knp_satara_2,1,knp_satara_in_1,inside,9,14,30,2,4,14,4,7,11,3,3,6
pnr_in_17,Lantana rugosa,1,Shrub,pnr_in,13.02.2025,15:16,0,15,96,50,27,0,0,none,"",17,pnr,pnr,pnr_17,6,pnr_in_6,inside,3,6,31,2,3,14,,,,1,3,7
knp_satara_out_1,Ledebouria cooperi,1,Forb,knp_satara_out,22.02.2025,9:09,2,39,93,0,47,2,0,recent buffalo acticvity,"",1,knp_satara,knp_satara,knp_satara_1,1,knp_satara_out_1,outside,5,13,36,,,,3,7,19,2,5,9
addo_jack_in_7,Ledebouria revoluta,1,Forb,addo_jack_in,06.02.2025,10:50,0,0,92,262,15.6,90,0,none,Pretty dense canopy,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_in_3,inside,15,19,38,8,12,22,6,7,19,1,1,1
addo_n2_full_in_0,Ledebouria revoluta,1,Forb,addo_nyathi_full_in,10.02.2025,10:04,0,0,96,304,5.8,95,0,none,"",7,addo_n2,addo_nyathi_full,addo_n2_0,3,addo_nyathi_full_in_3,inside,13,21,47,8,15,21,5,6,25,,,
addo_n2_full_in_4,Ledebouria revoluta,1,Forb,addo_nyathi_full_in,04.02.2025,11.15,0,0,91,200,5,95,0,none,the thickest thicket ever experienced by addo folks,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_in_4,inside,9,20,47,5,9,21,3,9,25,1,2,3
knp_nkuhlu_full_out_10,Leucas glabrata,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:15,21,40,94,110,60,10,0,elephant dung,"",10,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_10,4,knp_nkuhlu_full_out_4,outside,14,29,70,3,5,18,8,15,38,3,9,16
knp_nkuhlu_full_out_11,Leucas glabrata,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:33,70,54,94,25,42,5,0,"path, lots of elephant dung",right next to elephant path,11,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_11,4,knp_nkuhlu_full_out_4,outside,15,29,70,2,5,18,9,15,38,4,9,16
knp_nkuhlu_full_out_5,Leucas glabrata,1,Forb,knp_nkuhlu_full_out,19.02.2025,10:30,0,74,94,70,41,0,0,elephant dung,"",5,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_5,2,knp_nkuhlu_full_out_2,outside,10,26,70,5,10,18,4,10,38,1,6,16
knp_nkuhlu_full_in_12,Melhania acuminata,1,Forb,knp_nkuhlu_full_in,18.02.2025,12:59,49,28,91,75,55,30,0,none,"",12,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_12,4,knp_nkuhlu_full_in_4,inside,9,22,47,2,7,18,6,11,25,1,4,8
knp_nkuhlu_full_in_7,Melhania acuminata,1,Forb,knp_nkuhlu_full_in,18.02.2025,11:24,5,57,95,50,52.2,5,0,none,mad hot,7,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_7,3,knp_nkuhlu_full_in_3,inside,8,13,47,3,4,18,4,8,25,1,2,8
knp_nkuhlu_full_in_11,Melhania prostrata,1,Forb,knp_nkuhlu_full_in,18.02.2025,12:42,5,28,93,160,55,55,0,none,"",11,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_11,4,knp_nkuhlu_full_in_4,inside,9,22,47,2,7,18,5,11,25,2,4,8
knp_nkuhlu_full_in_2,Melhania prostrata,1,Forb,knp_nkuhlu_full_in,18.02.2025,9:26,3,4,91,300,30,80,0,browsing damage - liley rodent,"",2,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_2,1,knp_nkuhlu_full_in_1,inside,14,20,47,6,8,18,7,10,25,1,2,8
knp_nkuhlu_full_out_10,Melhania prostrata,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:15,21,40,94,110,60,10,0,elephant dung,"",10,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_10,4,knp_nkuhlu_full_out_4,outside,14,29,70,3,5,18,8,15,38,3,9,16
knp_nkuhlu_full_out_9,Melhania prostrata,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:00,17,78,93,135,46,25,0,path,"",9,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_9,3,knp_nkuhlu_full_out_3,outside,8,26,70,1,4,18,5,13,38,2,9,16
pnr_in_3,Nidorella sp. 1,1,Forb,pnr_in,13.02.2025,8:48,3,31,95,60,50,0,0,none,"",3,pnr,pnr,pnr_3,1,pnr_in_1,inside,6,9,31,2,3,14,1,3,11,3,4,7
pnr_out_14,Nidorella sp. 1,1,Forb,pnr_out,14.02.2025,11:22,20,35,94,110,105,0,0,none,"",14,pnr,pnr,pnr_14,5,pnr_out_5,outside,6,15,49,3,7,19,2,7,23,1,1,7
pnr_out_18,Nidorella sp. 1,1,Forb,pnr_out,14.02.2025,12:56,11,16,94,85,36.8,15,0,none,"",18,pnr,pnr,pnr_18,6,pnr_out_6,outside,10,17,49,2,5,19,6,9,23,2,3,7
pnr_out_3,Nidorella sp. 1,1,Forb,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
knp_satara_out_11,Ocimum filamentosum,1,Forb,knp_satara_out,22.02.2025,12:16,5,74,95,42,51,10,0,kudu close to plot,"",11,knp_satara,knp_satara,knp_satara_11,4,knp_satara_out_4,outside,11,16,36,1,2,10,9,11,19,1,3,9
pnr_out_15,Ocimum obovatum,1,Forb,pnr_out,14.02.2025,11:46,5,47,91,80,34,5,0,flattened grass,"",15,pnr,pnr,pnr_15,5,pnr_out_5,outside,9,15,49,2,7,19,6,7,23,1,1,7
pnr_out_16,Ocimum obovatum,1,Forb,pnr_out,14.02.2025,12:19,18,8,94,100,31.2,20,0,"small paths, tree pushed over","",16,pnr,pnr,pnr_16,6,pnr_out_6,outside,11,17,49,3,5,19,6,9,23,2,3,7
pnr_out_3,Ocimum obovatum,1,Forb,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
knp_nkuhlu_full_out_16,Ocimum obovatum,1,Forb,knp_nkuhlu_full_out,21.02.2025,10:05,3,43,92,35,20,50,0,2 buffalos,"two buffalos on plot, next to elephant paths ",16,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_16,6,knp_nkuhlu_full_out_6,outside,16,33,70,5,6,18,8,17,38,3,10,16
knp_nkuhlu_full_out_4,Ormocarpum trichocarpum,1,Shrub,knp_nkuhlu_full_out,19.02.2025,9:32,19,39,91,100,50,50,0,path,"",4,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_4,2,knp_nkuhlu_full_out_2,outside,13,26,70,6,10,18,5,10,38,2,6,16
knp_nkuhlu_full_out_6,Ormocarpum trichocarpum,1,Shrub,knp_nkuhlu_full_out,19.02.2025,10:45,0,68,94,120,52,20,0,impala at plot,"",6,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_6,2,knp_nkuhlu_full_out_2,outside,15,26,70,6,10,18,3,10,38,6,6,16
knp_satara_in_10,Ormocarpum trichocarpum,1,Shrub,knp_satara_in,20.02.2025,13:35,0,28,91,8.6,35,2,0,none,thick moribund layer,10,knp_satara,knp_satara,knp_satara_10,4,knp_satara_in_4,inside,4,10,30,1,4,14,1,3,11,2,3,6
knp_satara_in_2,Ormocarpum trichocarpum,1,Shrub,knp_satara_in,20.02.2025,10:48,2,47,92,70,60,0,0,none,"",2,knp_satara,knp_satara,knp_satara_2,1,knp_satara_in_1,inside,9,14,30,2,4,14,4,7,11,3,3,6
knp_satara_out_11,Ormocarpum trichocarpum,1,Forb,knp_satara_out,22.02.2025,12:16,5,74,95,42,51,10,0,kudu close to plot,"",11,knp_satara,knp_satara,knp_satara_11,4,knp_satara_out_4,outside,11,16,36,1,2,10,9,11,19,1,3,9
knp_satara_out_5,Ormocarpum trichocarpum,1,Shrub,knp_satara_out,22.02.2025,10:36,0,10,92,8,60,5,0,none,"",5,knp_satara,knp_satara,knp_satara_5,2,knp_satara_out_2,outside,6,15,36,1,5,10,2,4,19,3,6,9
knp_satara_out_8,Ormocarpum trichocarpum,1,Shrub,knp_satara_out,22.02.2025,11:30,5,53,92,84,63,5,0,none,"",8,knp_satara,knp_satara,knp_satara_8,3,knp_satara_out_3,outside,6,15,36,2,6,10,1,3,19,3,6,9
knp_satara_out_9,Ormocarpum trichocarpum,1,Shrub,knp_satara_out,22.02.2025,11:40,0,43,92,55,46,5,0,elephant dung,"",9,knp_satara,knp_satara,knp_satara_9,3,knp_satara_out_3,outside,7,15,36,2,6,10,2,3,19,3,6,9
pnr_in_2,Ormocarpum trichocarpum,1,Shrub,pnr_in,13.02.2025,8:18,0,120,96,90.7,31.8,0,0,none,"",2,pnr,pnr,pnr_2,1,pnr_in_1,inside,3,9,31,2,3,14,,,,1,4,7
knp_nkuhlu_full_in_4,Ozoroa sphaerocarpa,1,Shrub,knp_nkuhlu_full_in,18.02.2025,10:23,0,46,96,300,66,0,0,none,"",4,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_4,2,knp_nkuhlu_full_in_2,inside,9,18,47,6,8,18,2,7,25,1,3,8
knp_roan_in_15,Panicum coloratum,1,Graminoid,knp_roan_in,26.02.2025,13:28,0,44,92,100,32,10,0,none,moribund layer,15,knp_roan,knp_roan,knp_roan_15,5,knp_roan_in_5,inside,8,13,40,4,5,14,1,4,16,3,4,11
knp_satara_out_7,Panicum coloratum,1,Graminoid,knp_satara_out,22.02.2025,11:08,0,24,92,44,70,30,0,elephant dung,"",7,knp_satara,knp_satara,knp_satara_7,3,knp_satara_out_3,outside,7,15,36,3,6,10,2,3,19,2,6,9
addo_jack_in_10,Panicum deustum,1,Graminoid,addo_jack_in,06.02.2025,12:55,0,0,96,292,12.4,90,0,none,Dense veg,10,addo_jack,addo_jack,addo_jack_10,4,addo_jack_in_4,inside,16,20,38,13,15,22,2,4,19,1,1,1
addo_jack_in_4,Panicum deustum,1,Graminoid,addo_jack_in,06.02.2025,9:00,0,0,97,228,2.4,90,0,none,Lots of canopy cover in the plot but some space to move underneath,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_in_2,inside,12,22,38,9,13,22,2,8,19,1,1,1
addo_jack_out_5,Panicum deustum,1,Graminoid,addo_jack_out,07.02.2025,14:30,0,5,94,130,7,60,0,lots of dung,"very open, almost no canopy cover ",5,addo_jack,addo_jack,addo_jack_5,2,addo_jack_out_2,outside,7,16,37,4,8,17,1,6,17,2,2,4
addo_n1_full_in_0,Panicum deustum,1,Graminoid,addo_nyathi_full_in,10.02.2025,11:13,0,0,94,311,2.6,99,0,none,paths close to plot,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_in_1,inside,11,22,47,10,11,21,,,,1,1,3
addo_n1_full_out_0,Panicum deustum,1,Graminoid,addo_nyathi_full_out,10.02.2025,11:50,0,0,91,102,16.6,60,0,elephant dung,large opened up paths,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_out_1,outside,8,15,45,5,9,18,2,5,25,1,1,3
addo_n1_full_out_5,Panicum deustum,1,Graminoid,addo_nyathi_full_out,03.02.2025,13:55,4,0,93,241,39,10,0,paths and elephant dung,open paths making gaps in vegetation on the big plot,6,addo_n1,addo_nyathi_full,addo_n1_5,2,addo_nyathi_full_out_2,outside,12,19,45,5,10,18,6,8,25,1,1,3
addo_n2_full_in_3,Panicum deustum,1,Graminoid,addo_nyathi_full_in,04.02.2025,10:10,1,0,95,210,13.6,40,0,none,"the thickest thicket ever experienced by addo folks, but open spot nearby ",10,addo_n2,addo_nyathi_full,addo_n2_3,4,addo_nyathi_full_in_4,inside,15,20,47,7,9,21,6,9,25,2,2,3
addo_n2_full_out_0,Panicum deustum,1,Graminoid,addo_nyathi_full_out,10.02.2025,10:38,1,0,92,230,13,65,1,dung and snapped branches,"",7,addo_n2,addo_nyathi_full,addo_n2_0,3,addo_nyathi_full_out_3,outside,13,21,45,6,8,18,6,12,25,1,1,3
pnr_out_9,Panicum deustum,1,Graminoid,pnr_out,14.02.2025,8:55,19,10,96,280,28.5,25,0,tracks,"",9,pnr,pnr,pnr_9,3,pnr_out_3,outside,13,18,49,4,7,19,7,9,23,2,2,7
addo_jack_out_12,Panicum maximum,1,Graminoid,addo_jack_out,07.02.2025,11:55,0,0,95,66,4.6,30,0,dung,"",12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_out_4,outside,11,20,37,4,11,17,4,6,17,3,3,4
addo_jack_out_15,Panicum maximum,1,Graminoid,addo_jack_out,07.02.2025,10:55,1,1,96,147,15,30,0,dung and tracks,dug up trees and pulled off branches - lots of open areas,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_out_5,outside,16,23,37,8,11,17,7,11,17,1,1,4
addo_jack_out_8,Panicum maximum,1,Graminoid,addo_jack_out,07.02.2025,13:40,0,0,92,110,5.8,90,0,dung,"very open, lots of broken branches",8,addo_jack,addo_jack,addo_jack_8,3,addo_jack_out_3,outside,12,22,37,9,13,17,2,7,17,1,3,4
knp_nkuhlu_full_in_10,Panicum maximum,1,Graminoid,knp_nkuhlu_full_in,18.02.2025,12:23,0,5,95,100,23,20,0,none,"",10,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_10,4,knp_nkuhlu_full_in_4,inside,10,22,47,4,7,18,3,11,25,3,4,8
knp_roan_in_1,Panicum maximum,1,Graminoid,knp_roan_in,26.02.2025,8:21,16,18,94,60,81,50,0,none,"",1,knp_roan,knp_roan,knp_roan_1,1,knp_roan_in_1,inside,7,11,40,3,6,14,1,1,16,3,4,11
knp_satara_out_15,Panicum maximum,1,Graminoid,knp_satara_out,22.02.2025,13:30,0,44,96,0,63,2,0,none,"",15,knp_satara,knp_satara,knp_satara_15,5,knp_satara_out_5,outside,6,12,36,,,,2,5,19,4,5,9
pnr_in_7,Panicum maximum,1,Graminoid,pnr_in,13.02.2025,10:14,2,6,94,500,20,0,0,none,"",7,pnr,pnr,pnr_7,3,pnr_in_3,inside,7,15,31,3,6,14,2,6,11,2,3,7
pnr_out_7,Panicum maximum,1,Graminoid,pnr_out,14.02.2025,7:51,1,12,91,600,40.2,2,0,antelope dung,"",7,pnr,pnr,pnr_7,3,pnr_out_3,outside,7,18,49,4,7,19,1,9,23,2,2,7
addo_jack_out_16,Pappea capensis,1,Shrub,addo_jack_out,07.02.2025,10:25,28,0,94,142,16.3,20,0,dung and tracks,lots of open space in veg,16,addo_jack,addo_jack,addo_jack_16,6,addo_jack_out_6,outside,13,23,37,8,11,17,5,10,17,,,
pnr_in_8,Pappea capensis,1,Shrub,pnr_in,13.02.2025,10:56,3,33,93,500,27.4,0,0,none,"",8,pnr,pnr,pnr_8,3,pnr_in_3,inside,7,15,31,4,6,14,2,6,11,1,3,7
knp_nkuhlu_full_out_10,Paramollugo nudicaulis,1,Forb,knp_nkuhlu_full_out,19.02.2025,12:15,21,40,94,110,60,10,0,elephant dung,"",10,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_10,4,knp_nkuhlu_full_out_4,outside,14,29,70,3,5,18,8,15,38,3,9,16
knp_nkuhlu_full_out_2,Paramollugo nudicaulis,1,Forb,knp_nkuhlu_full_out,19.02.2025,9:06,26,14,95,400,25,80,0,some paths,"",2,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_2,1,knp_nkuhlu_full_out_1,outside,11,21,70,3,6,18,7,14,38,1,1,16
knp_roan_in_14,Parapolydora fastigiata,1,Forb,knp_roan_in,26.02.2025,13:10,2,55,95,50,93,15,0,none,"",14,knp_roan,knp_roan,knp_roan_14,5,knp_roan_in_5,inside,6,13,40,2,5,14,3,4,16,1,4,11
knp_satara_out_13,Parapolydora fastigiata,1,Forb,knp_satara_out,22.02.2025,13:02,1,8,96,110,55,2,0,elephant path,"",13,knp_satara,knp_satara,knp_satara_13,5,knp_satara_out_5,outside,7,12,36,2,2,10,3,5,19,2,5,9
knp_satara_out_15,Parapolydora fastigiata,1,Forb,knp_satara_out,22.02.2025,13:30,0,44,96,0,63,2,0,none,"",15,knp_satara,knp_satara,knp_satara_15,5,knp_satara_out_5,outside,6,12,36,,,,2,5,19,4,5,9
pnr_out_9,Parthenium hysterophorus,1,Forb,pnr_out,14.02.2025,8:55,19,10,96,280,28.5,25,0,tracks,"",9,pnr,pnr,pnr_9,3,pnr_out_3,outside,13,18,49,4,7,19,7,9,23,2,2,7
addo_jack_in_15,Pelargonium peltatum,1,Forb,addo_jack_in,06.02.2025,15:35,1,0,95,142,3,90,0,none,Very thorny plot,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_in_5,inside,11,21,38,6,12,22,5,9,19,,,
knp_nkuhlu_full_out_17,Perotis patens,1,Graminoid,knp_nkuhlu_full_out,21.02.2025,10:33,31,52,91,40,15,50,0,2 buffalos,slighly sloped,17,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_17,6,knp_nkuhlu_full_out_6,outside,16,33,70,2,6,18,7,17,38,7,10,16
knp_nkuhlu_full_out_14,Philenoptera violacea,1,Shrub,knp_nkuhlu_full_out,19.02.2025,13:59,19,26,92,50,40,40,0,"path, very old buffalo dung","",14,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_14,5,knp_nkuhlu_full_out_5,outside,14,27,70,4,6,18,6,17,38,4,6,16
knp_nkuhlu_full_out_16,Philenoptera violacea,1,Shrub,knp_nkuhlu_full_out,21.02.2025,10:05,3,43,92,35,20,50,0,2 buffalos,"two buffalos on plot, next to elephant paths ",16,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_16,6,knp_nkuhlu_full_out_6,outside,16,33,70,5,6,18,8,17,38,3,10,16
knp_nkuhlu_full_out_7,Philenoptera violacea,1,Shrub,knp_nkuhlu_full_out,19.02.2025,11:13,83,57,93,65,35,25,0,none,one half of the forb plot in slight depression,7,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_7,3,knp_nkuhlu_full_out_3,outside,19,26,70,4,4,18,9,13,38,6,9,16
knp_satara_out_7,Philenoptera violacea,1,Shrub,knp_satara_out,22.02.2025,11:08,0,24,92,44,70,30,0,elephant dung,"",7,knp_satara,knp_satara,knp_satara_7,3,knp_satara_out_3,outside,7,15,36,3,6,10,2,3,19,2,6,9
knp_roan_in_9,Phyllanthus asperulatus,1,Forb,knp_roan_in,26.02.2025,11:15,4,11,93,36,97,40,0,none,"",9,knp_roan,knp_roan,knp_roan_9,3,knp_roan_in_3,inside,6,14,40,1,3,14,3,6,16,2,5,11
knp_roan_out_11,Phyllanthus asperulatus,1,Forb,knp_roan_out,27.02.2025,11:10,15,41,95,12,47,60,0,"buffalo, elephant and zebra tracks","",11,knp_roan,knp_roan,knp_roan_11,4,knp_roan_out_4,outside,9,17,38,1,4,6,3,7,20,5,6,12
knp_roan_out_12,Phyllanthus asperulatus,1,Forb,knp_roan_out,27.02.2025,11:29,17,29,94,42,49,20,0,various herbivore tracks,"",12,knp_roan,knp_roan,knp_roan_12,4,knp_roan_out_4,outside,10,17,38,1,4,6,6,7,20,3,6,12
knp_roan_out_14,Phyllanthus asperulatus,1,Forb,knp_roan_out,27.02.2025,12:05,28,33,96,50,56,30,0,elephant tracks,"",14,knp_roan,knp_roan,knp_roan_14,5,knp_roan_out_5,outside,11,17,38,1,1,6,8,12,20,2,4,12
knp_roan_out_18,Phyllanthus asperulatus,1,Forb,knp_roan_out,27.02.2025,13:27,0,89,94,140,35,20,0,elephant dung,"",18,knp_roan,knp_roan,knp_roan_18,6,knp_roan_out_6,outside,4,7,38,1,1,6,1,2,20,2,4,12
knp_nkuhlu_full_in_17,Phyllanthus maderaspatensis,1,Forb,knp_nkuhlu_full_in,21.02.2025,8:59,0,27,91,250,50,15,0,none,"",17,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_17,6,knp_nkuhlu_full_in_6,inside,7,12,47,4,6,18,2,5,25,1,1,8
knp_nkuhlu_full_out_13,Phyllanthus maderaspatensis,1,Forb,knp_nkuhlu_full_out,19.02.2025,13:41,94,84,94,70,48,40,0,antelope dung,"",13,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_13,5,knp_nkuhlu_full_out_5,outside,10,27,70,1,6,18,7,17,38,2,6,16
knp_nkuhlu_full_out_16,Phyllanthus maderaspatensis,1,Forb,knp_nkuhlu_full_out,21.02.2025,10:05,3,43,92,35,20,50,0,2 buffalos,"two buffalos on plot, next to elephant paths ",16,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_16,6,knp_nkuhlu_full_out_6,outside,16,33,70,5,6,18,8,17,38,3,10,16
knp_nkuhlu_full_out_2,Phyllanthus maderaspatensis,1,Forb,knp_nkuhlu_full_out,19.02.2025,9:06,26,14,95,400,25,80,0,some paths,"",2,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_2,1,knp_nkuhlu_full_out_1,outside,11,21,70,3,6,18,7,14,38,1,1,16
